reach,depth_min,depth_q1,depth_q5,depth_q25,depth_q50,depth_avg,depth_q75,depth_q95,depth_q99,depth_max,wwdith_min,wwdith_q1,wwdith_q5,wwdith_q25,wwdith_q50,wwdith_avg,wwdith_q75,wwdith_q95,wwdith_q99,wwdith_max,flow_min,flow_q1,flow_q5,flow_q25,flow_q50,flow_avg,flow_q75,flow_q95,flow_q99,flow_max,rtime_min,rtime_q1,rtime_q5,rtime_q25,rtime_q50,rtime_avg,rtime_q75,rtime_q95,rtime_q99,rtime_max,velocity_min,velocity_q1,velocity_q5,velocity_q25,velocity_q50,velocity_avg,velocity_q75,velocity_q95,velocity_q99,velocity_max
1686.000,0.061,0.078,0.096,0.121,0.153,0.168,0.195,0.304,0.397,0.657,1.122,1.156,1.192,1.243,1.306,1.336,1.391,1.607,1.793,2.314,2711.968,3992.457,5526.576,7992.423,11410.046,13957.067,16645.340,32689.213,49394.246,109614.758,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.488,0.553,0.612,0.682,0.753,0.763,0.828,0.960,1.037,1.171
1687.000,0.113,0.139,0.165,0.200,0.240,0.255,0.290,0.406,0.498,0.741,1.226,1.278,1.330,1.400,1.480,1.509,1.581,1.812,1.997,2.482,2711.950,3992.263,5526.440,7992.250,11409.859,13957.077,16645.931,32689.213,49399.729,109613.734,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.005,0.251,0.293,0.334,0.388,0.446,0.463,0.517,0.665,0.769,0.988
1688.000,0.036,0.046,0.056,0.069,0.086,0.093,0.108,0.162,0.208,0.332,1.072,1.091,1.111,1.139,1.172,1.187,1.216,1.324,1.415,1.663,2704.642,3981.307,5511.491,7970.321,11379.628,13918.137,16600.212,32602.088,49273.216,109320.969,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.840,0.971,1.093,1.249,1.416,1.458,1.611,2.011,2.286,2.878
1689.000,0.183,0.219,0.254,0.300,0.353,0.371,0.418,0.566,0.679,0.961,1.366,1.437,1.508,1.601,1.706,1.742,1.837,2.131,2.358,2.923,2860.339,4209.308,5825.000,8423.967,12025.657,14706.980,17540.739,34449.383,52047.669,115514.469,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.154,0.184,0.213,0.251,0.293,0.305,0.344,0.452,0.531,0.712
169.000,0.052,0.062,0.072,0.085,0.101,0.106,0.119,0.162,0.195,0.279,1.104,1.124,1.144,1.171,1.201,1.211,1.239,1.324,1.390,1.557,246.730,364.399,504.871,730.279,1042.783,1275.633,1521.030,2987.641,4517.783,10027.151,0.004,0.005,0.006,0.009,0.011,0.011,0.013,0.015,0.018,0.022,0.052,0.064,0.076,0.092,0.110,0.116,0.132,0.185,0.225,0.327
1690.000,0.161,0.192,0.222,0.262,0.308,0.325,0.366,0.497,0.600,0.862,1.322,1.383,1.444,1.525,1.617,1.650,1.732,1.995,2.201,2.724,2874.248,4229.629,5852.541,8463.684,12083.247,14780.358,17624.119,34614.703,52304.433,116068.102,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.179,0.215,0.251,0.297,0.348,0.363,0.410,0.540,0.633,0.841
1691.000,0.197,0.236,0.275,0.325,0.382,0.401,0.453,0.610,0.731,1.029,1.395,1.473,1.549,1.650,1.764,1.803,1.905,2.221,2.462,3.057,2860.335,4209.577,5824.782,8423.443,12025.000,14706.980,17541.364,34449.383,52056.804,115513.922,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.005,0.141,0.167,0.193,0.227,0.265,0.276,0.310,0.408,0.478,0.644
1692.000,0.209,0.251,0.292,0.346,0.406,0.426,0.481,0.647,0.774,1.085,1.419,1.502,1.584,1.692,1.813,1.853,1.962,2.295,2.548,3.170,2860.340,4209.194,5824.434,8422.850,12025.147,14706.931,17540.798,34449.383,52045.196,115513.297,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.006,0.007,0.009,0.131,0.156,0.180,0.210,0.245,0.255,0.286,0.376,0.441,0.594
1693.000,0.218,0.262,0.305,0.361,0.425,0.446,0.503,0.676,0.808,1.129,1.437,1.524,1.610,1.723,1.849,1.892,2.006,2.352,2.615,3.258,2812.209,4139.072,5727.348,8282.899,11825.551,14461.407,17249.297,33876.863,51180.637,113596.750,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.007,0.123,0.146,0.167,0.196,0.227,0.237,0.265,0.348,0.408,0.550
1694.000,0.210,0.255,0.300,0.358,0.424,0.445,0.505,0.684,0.819,1.150,1.421,1.511,1.599,1.716,1.848,1.891,2.009,2.368,2.638,3.299,2781.076,4093.510,5664.791,8192.456,11696.057,14306.922,17060.980,33506.379,50615.572,112356.180,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.127,0.149,0.169,0.196,0.225,0.234,0.261,0.338,0.395,0.529
1695.000,0.219,0.265,0.310,0.371,0.438,0.461,0.522,0.706,0.845,1.183,1.438,1.530,1.621,1.741,1.877,1.921,2.043,2.412,2.689,3.365,2781.109,4094.681,5664.951,8192.018,11695.421,14306.892,17061.039,33506.379,50611.974,112355.258,0.002,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.008,0.010,0.121,0.142,0.162,0.188,0.216,0.224,0.250,0.324,0.378,0.506
1696.000,0.062,0.078,0.096,0.122,0.153,0.167,0.194,0.299,0.388,0.633,1.123,1.157,1.193,1.243,1.305,1.334,1.389,1.598,1.776,2.267,2943.821,4331.072,5992.246,8665.530,12369.274,15129.330,18044.340,35440.312,53564.544,118832.469,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.524,0.595,0.660,0.738,0.817,0.830,0.904,1.061,1.157,1.336
1697.000,0.243,0.292,0.340,0.403,0.475,0.498,0.563,0.756,0.901,1.253,1.486,1.583,1.680,1.807,1.950,1.996,2.126,2.512,2.803,3.506,3172.735,4664.823,6453.527,9331.417,13322.152,16289.080,19431.602,38162.062,57663.825,127940.453,0.002,0.003,0.003,0.005,0.005,0.005,0.006,0.007,0.008,0.010,0.122,0.144,0.165,0.192,0.221,0.230,0.257,0.334,0.391,0.527
1698.000,0.049,0.062,0.075,0.094,0.116,0.126,0.145,0.218,0.278,0.442,1.098,1.123,1.150,1.187,1.232,1.252,1.291,1.435,1.556,1.884,2943.803,4331.249,5991.858,8665.524,12369.639,15129.350,18044.344,35440.312,53555.652,118832.273,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.669,0.770,0.865,0.985,1.112,1.142,1.260,1.555,1.754,2.169
1699.000,0.152,0.184,0.215,0.256,0.303,0.319,0.361,0.490,0.588,0.828,1.304,1.367,1.430,1.512,1.606,1.637,1.722,1.980,2.176,2.657,2943.792,4331.371,5991.702,8665.607,12370.374,15129.334,18044.683,35440.312,53560.230,118832.141,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.196,0.232,0.267,0.313,0.365,0.381,0.427,0.564,0.667,0.912
17.000,0.004,0.005,0.006,0.007,0.009,0.010,0.011,0.017,0.022,0.035,0.507,0.509,0.512,0.514,0.518,0.519,0.522,0.534,0.543,0.570,22.491,33.407,46.306,66.997,95.677,117.046,139.626,274.183,414.540,921.163,0.002,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.008,0.139,0.162,0.185,0.213,0.245,0.255,0.284,0.367,0.429,0.575
170.000,0.060,0.071,0.083,0.098,0.116,0.122,0.138,0.188,0.227,0.325,1.120,1.142,1.165,1.196,1.231,1.244,1.276,1.376,1.454,1.649,242.335,357.876,495.928,717.348,1024.440,1252.991,1494.282,2934.973,4437.621,9850.303,0.004,0.006,0.007,0.010,0.012,0.012,0.014,0.017,0.020,0.025,0.044,0.055,0.064,0.078,0.092,0.098,0.111,0.153,0.185,0.266
1700.000,0.167,0.203,0.238,0.285,0.338,0.356,0.404,0.550,0.661,0.931,1.333,1.405,1.476,1.571,1.677,1.712,1.808,2.101,2.322,2.861,2889.380,4251.765,5882.460,8507.394,12144.192,14856.281,17715.176,34793.668,52585.418,116668.023,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.006,0.007,0.173,0.203,0.232,0.270,0.312,0.325,0.363,0.474,0.557,0.755
1701.000,0.183,0.222,0.260,0.311,0.368,0.387,0.439,0.596,0.715,1.004,1.365,1.443,1.520,1.622,1.737,1.775,1.878,2.193,2.431,3.008,2889.341,4251.855,5882.281,8507.162,12144.448,14856.245,17714.931,34793.668,52581.537,116667.695,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.006,0.006,0.007,0.155,0.182,0.209,0.243,0.280,0.292,0.326,0.425,0.498,0.674
1702.000,0.069,0.088,0.109,0.137,0.171,0.187,0.217,0.330,0.424,0.672,1.139,1.177,1.217,1.274,1.343,1.374,1.435,1.660,1.847,2.343,2889.304,4251.694,5882.886,8507.454,12145.786,14856.350,17715.963,34793.668,52574.750,116667.312,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.452,0.513,0.569,0.635,0.703,0.716,0.779,0.921,1.013,1.208
1703.000,0.191,0.232,0.273,0.326,0.386,0.406,0.460,0.626,0.751,1.058,1.382,1.464,1.545,1.652,1.772,1.812,1.921,2.251,2.502,3.115,3206.236,4712.788,6519.391,9428.393,13459.010,16466.303,19632.588,38559.250,58271.359,129270.242,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.007,0.164,0.192,0.219,0.254,0.292,0.304,0.339,0.441,0.515,0.691
1704.000,0.209,0.250,0.290,0.343,0.403,0.423,0.477,0.641,0.766,1.071,1.418,1.500,1.580,1.686,1.806,1.846,1.954,2.282,2.532,3.142,3206.266,4713.025,6520.350,9428.281,13457.295,16466.268,19632.641,38559.250,58271.542,129270.312,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.005,0.148,0.175,0.203,0.238,0.277,0.289,0.324,0.426,0.501,0.678
1705.000,0.210,0.253,0.296,0.353,0.417,0.438,0.495,0.670,0.801,1.122,1.420,1.507,1.593,1.706,1.833,1.876,1.991,2.339,2.603,3.244,3186.283,4684.002,6479.783,9370.094,13375.457,16358.852,19511.984,38322.047,57910.432,128476.508,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.146,0.171,0.196,0.228,0.264,0.274,0.306,0.399,0.467,0.627
1706.000,0.224,0.270,0.315,0.374,0.441,0.463,0.523,0.705,0.842,1.175,1.448,1.540,1.630,1.749,1.882,1.926,2.047,2.410,2.684,3.349,3179.306,4673.442,6465.336,9350.248,13348.312,16323.296,19470.214,38239.543,57791.011,128200.258,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.006,0.007,0.009,0.135,0.159,0.181,0.211,0.244,0.254,0.284,0.370,0.433,0.584
1707.000,0.235,0.283,0.330,0.391,0.461,0.483,0.546,0.734,0.875,1.218,1.470,1.565,1.659,1.783,1.921,1.966,2.092,2.468,2.750,3.436,3172.758,4664.957,6453.027,9331.232,13322.342,16289.141,19432.181,38162.062,57655.735,127940.758,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.127,0.150,0.171,0.199,0.230,0.240,0.268,0.349,0.409,0.551
1708.000,0.197,0.236,0.274,0.324,0.380,0.399,0.451,0.607,0.726,1.019,1.394,1.471,1.547,1.647,1.761,1.799,1.901,2.214,2.452,3.037,3206.315,4714.866,6521.255,9428.181,13457.109,16466.271,19632.423,38559.250,58282.161,129270.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.158,0.188,0.218,0.256,0.298,0.311,0.349,0.460,0.541,0.731
1709.000,0.172,0.206,0.239,0.283,0.333,0.351,0.396,0.536,0.644,0.912,1.344,1.412,1.478,1.566,1.667,1.701,1.792,2.072,2.288,2.824,3206.361,4715.798,6520.672,9428.553,13457.326,16466.252,19632.062,38559.250,58285.797,129270.398,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.005,0.005,0.006,0.185,0.221,0.256,0.302,0.352,0.367,0.413,0.544,0.640,0.862
171.000,0.063,0.076,0.088,0.104,0.123,0.130,0.147,0.201,0.244,0.350,1.127,1.151,1.176,1.208,1.246,1.260,1.294,1.403,1.487,1.699,242.298,357.949,495.916,717.261,1024.470,1252.996,1494.346,2934.973,4436.803,9849.897,0.005,0.007,0.008,0.011,0.013,0.014,0.016,0.019,0.023,0.028,0.042,0.051,0.060,0.073,0.086,0.091,0.103,0.141,0.170,0.243
1710.000,0.211,0.256,0.300,0.358,0.424,0.445,0.505,0.684,0.820,1.150,1.422,1.512,1.600,1.716,1.847,1.891,2.009,2.368,2.640,3.300,3324.689,4886.346,6759.550,9772.347,13949.835,17061.992,20345.219,39962.176,60389.129,133963.609,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.006,0.007,0.008,0.151,0.177,0.202,0.234,0.269,0.280,0.312,0.403,0.471,0.630
1711.000,0.195,0.237,0.279,0.334,0.396,0.417,0.473,0.644,0.774,1.091,1.390,1.474,1.558,1.668,1.792,1.834,1.946,2.288,2.548,3.181,3324.640,4886.395,6759.343,9772.334,13949.786,17061.959,20344.607,39962.176,60395.097,133963.484,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.007,0.166,0.194,0.220,0.255,0.293,0.305,0.340,0.439,0.511,0.683
1712.000,0.223,0.270,0.316,0.377,0.445,0.468,0.529,0.716,0.857,1.198,1.446,1.539,1.632,1.753,1.890,1.936,2.059,2.432,2.714,3.397,3324.640,4886.117,6758.660,9772.783,13949.396,17062.004,20343.469,39962.176,60397.893,133963.938,0.002,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.008,0.142,0.166,0.189,0.219,0.252,0.262,0.292,0.378,0.441,0.591
1713.000,0.231,0.280,0.328,0.391,0.462,0.485,0.549,0.742,0.887,1.239,1.463,1.560,1.656,1.783,1.924,1.971,2.099,2.484,2.775,3.477,3324.555,4887.146,6758.355,9772.413,13947.852,17061.912,20345.546,39962.176,60407.513,133964.281,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.006,0.007,0.009,0.136,0.158,0.180,0.209,0.240,0.249,0.278,0.359,0.419,0.562
1714.000,0.187,0.235,0.283,0.347,0.419,0.443,0.508,0.705,0.853,1.212,1.374,1.470,1.567,1.694,1.839,1.886,2.016,2.410,2.707,3.424,3295.274,4844.955,6699.401,9686.974,13826.106,16912.920,20169.113,39615.020,59880.432,132802.938,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.007,0.173,0.194,0.214,0.241,0.270,0.279,0.306,0.383,0.440,0.576
1715.000,0.067,0.085,0.105,0.132,0.166,0.182,0.211,0.324,0.420,0.681,1.134,1.171,1.209,1.265,1.332,1.363,1.422,1.648,1.839,2.362,3295.204,4843.811,6699.260,9686.475,13825.705,16912.963,20169.930,39615.020,59865.755,132803.219,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.536,0.608,0.673,0.752,0.831,0.844,0.917,1.074,1.169,1.349
1716.000,0.094,0.117,0.140,0.172,0.209,0.223,0.256,0.366,0.454,0.687,1.188,1.234,1.281,1.344,1.418,1.446,1.512,1.732,1.908,2.374,3206.403,4715.773,6520.691,9428.698,13458.560,16466.242,19631.150,38559.250,58281.585,129270.383,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.362,0.419,0.474,0.544,0.620,0.640,0.710,0.897,1.027,1.298
1717.000,0.082,0.103,0.124,0.154,0.188,0.201,0.232,0.335,0.416,0.624,1.165,1.206,1.249,1.307,1.376,1.402,1.464,1.670,1.833,2.249,3500.741,5142.558,7112.894,10283.475,14678.848,17954.566,21407.708,42051.949,63568.027,140954.828,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.457,0.526,0.592,0.675,0.765,0.790,0.872,1.094,1.253,1.616
1718.000,0.054,0.068,0.083,0.103,0.128,0.138,0.160,0.238,0.303,0.475,1.108,1.136,1.166,1.206,1.256,1.277,1.320,1.476,1.606,1.950,3517.091,5166.462,7145.859,10330.980,14746.970,18035.268,21506.844,42246.145,63859.336,141604.484,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.718,0.826,0.927,1.055,1.190,1.223,1.348,1.665,1.882,2.349
1719.000,0.062,0.078,0.095,0.118,0.146,0.158,0.183,0.273,0.346,0.542,1.124,1.156,1.190,1.237,1.293,1.317,1.367,1.545,1.692,2.084,3517.114,5166.356,7146.034,10331.031,14746.725,18035.344,21506.489,42246.145,63873.399,141604.266,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.621,0.713,0.800,0.907,1.021,1.048,1.153,1.416,1.594,1.971
172.000,0.022,0.028,0.034,0.042,0.052,0.055,0.064,0.093,0.115,0.174,1.044,1.056,1.068,1.084,1.104,1.111,1.128,1.185,1.231,1.348,79.043,117.172,162.374,234.911,335.584,410.450,489.466,961.422,1453.721,3227.516,0.006,0.009,0.011,0.014,0.016,0.016,0.019,0.022,0.024,0.028,0.041,0.048,0.054,0.062,0.072,0.075,0.083,0.110,0.131,0.184
1720.000,0.220,0.265,0.310,0.368,0.434,0.456,0.516,0.697,0.834,1.167,1.441,1.531,1.619,1.736,1.868,1.913,2.032,2.394,2.669,3.334,3530.347,5186.869,7173.405,10369.812,14802.387,18103.297,21588.487,42403.230,64114.340,142128.391,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.006,0.006,0.008,0.153,0.180,0.206,0.239,0.276,0.288,0.321,0.417,0.487,0.654
1721.000,0.208,0.251,0.293,0.350,0.413,0.435,0.492,0.667,0.800,1.123,1.416,1.502,1.587,1.699,1.826,1.869,1.984,2.334,2.600,3.245,3530.308,5186.527,7172.423,10369.753,14800.771,18103.217,21588.131,42403.230,64106.835,142127.625,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.007,0.163,0.192,0.220,0.256,0.295,0.307,0.342,0.443,0.518,0.694
1722.000,0.078,0.099,0.122,0.154,0.193,0.210,0.245,0.373,0.479,0.761,1.156,1.198,1.243,1.307,1.385,1.421,1.489,1.745,1.958,2.522,3530.387,5185.866,7173.139,10369.715,14801.796,18103.264,21587.521,42403.230,64119.364,142129.047,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.490,0.554,0.611,0.680,0.749,0.760,0.824,0.964,1.052,1.233
1723.000,0.069,0.087,0.106,0.132,0.164,0.178,0.206,0.307,0.391,0.616,1.138,1.175,1.212,1.265,1.328,1.356,1.411,1.614,1.782,2.233,3517.143,5166.429,7146.435,10331.258,14746.929,18035.375,21507.582,42246.145,63879.032,141603.938,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.553,0.633,0.708,0.801,0.898,0.919,1.009,1.225,1.366,1.653
1724.000,0.202,0.242,0.282,0.334,0.393,0.413,0.466,0.630,0.754,1.058,1.404,1.484,1.563,1.668,1.786,1.826,1.933,2.260,2.509,3.117,3471.064,5098.867,7053.024,10198.055,14555.836,17799.734,21229.491,41701.195,63020.479,139782.297,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.006,0.007,0.166,0.197,0.227,0.266,0.309,0.322,0.361,0.472,0.554,0.746
1725.000,0.118,0.143,0.167,0.201,0.240,0.254,0.288,0.401,0.489,0.711,1.236,1.285,1.335,1.402,1.479,1.508,1.577,1.802,1.978,2.421,3500.723,5142.729,7113.241,10283.636,14679.027,17954.578,21408.465,42051.949,63558.410,140954.969,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.309,0.367,0.423,0.496,0.575,0.598,0.670,0.870,1.015,1.348
1726.000,0.172,0.207,0.242,0.288,0.340,0.358,0.405,0.551,0.662,0.934,1.343,1.414,1.483,1.576,1.681,1.716,1.811,2.102,2.324,2.868,3500.716,5142.743,7113.181,10283.647,14678.939,17954.588,21408.535,42051.949,63554.978,140955.000,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.203,0.240,0.276,0.322,0.374,0.390,0.437,0.572,0.672,0.907
1727.000,0.070,0.088,0.108,0.135,0.168,0.182,0.211,0.317,0.404,0.635,1.139,1.176,1.215,1.270,1.336,1.365,1.423,1.635,1.809,2.270,3500.657,5142.811,7113.084,10284.053,14678.812,17954.555,21409.061,42051.949,63551.196,140955.359,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.547,0.624,0.694,0.781,0.870,0.889,0.972,1.170,1.301,1.579
1728.000,0.109,0.135,0.162,0.198,0.240,0.256,0.293,0.416,0.512,0.758,1.218,1.271,1.324,1.396,1.480,1.511,1.586,1.831,2.025,2.516,3500.634,5142.079,7112.975,10284.135,14678.647,17954.480,21408.191,42051.926,63556.380,140955.484,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.336,0.389,0.440,0.504,0.574,0.593,0.657,0.831,0.954,1.230
1729.000,0.178,0.213,0.248,0.295,0.348,0.366,0.414,0.562,0.675,0.956,1.356,1.427,1.497,1.590,1.696,1.732,1.827,2.124,2.351,2.912,3471.113,5099.186,7053.501,10198.348,14555.893,17799.768,21229.731,41701.195,63028.761,139782.031,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.192,0.229,0.265,0.311,0.361,0.376,0.422,0.553,0.648,0.869
173.000,0.027,0.033,0.039,0.047,0.056,0.060,0.068,0.094,0.115,0.167,1.054,1.066,1.078,1.094,1.112,1.119,1.135,1.188,1.229,1.334,79.107,117.149,162.384,234.950,335.505,410.449,489.511,961.422,1454.028,3226.938,0.006,0.009,0.011,0.015,0.018,0.018,0.021,0.025,0.029,0.035,0.033,0.040,0.047,0.055,0.066,0.070,0.079,0.109,0.132,0.193
1730.000,0.188,0.228,0.268,0.321,0.381,0.401,0.455,0.622,0.748,1.057,1.376,1.456,1.535,1.641,1.761,1.802,1.910,2.243,2.497,3.114,3530.271,5187.617,7173.073,10369.333,14801.123,18103.246,21586.626,42403.230,64099.798,142126.750,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.184,0.215,0.246,0.285,0.328,0.340,0.379,0.489,0.570,0.760
1731.000,0.172,0.207,0.243,0.290,0.344,0.363,0.412,0.565,0.682,0.968,1.343,1.415,1.486,1.581,1.689,1.727,1.825,2.130,2.363,2.937,3530.264,5187.252,7173.019,10368.980,14801.101,18103.297,21586.482,42403.230,64102.180,142126.531,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.204,0.241,0.276,0.322,0.372,0.386,0.431,0.558,0.650,0.867
1732.000,0.147,0.176,0.206,0.244,0.288,0.304,0.343,0.470,0.574,0.860,1.294,1.353,1.411,1.489,1.577,1.609,1.687,1.941,2.148,2.720,3597.725,5283.886,7306.527,10563.651,15077.901,18440.613,21995.021,43196.457,65256.097,144764.250,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.248,0.296,0.343,0.404,0.472,0.492,0.555,0.726,0.840,1.053
1733.000,0.134,0.165,0.197,0.239,0.288,0.306,0.350,0.490,0.599,0.866,1.268,1.331,1.394,1.479,1.577,1.612,1.700,1.981,2.197,2.733,3530.237,5185.676,7172.680,10369.168,14800.322,18103.172,21587.472,42403.230,64092.805,142125.500,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.270,0.313,0.354,0.406,0.463,0.479,0.531,0.675,0.779,1.022
1734.000,0.093,0.116,0.139,0.172,0.210,0.225,0.259,0.372,0.460,0.683,1.185,1.231,1.279,1.344,1.420,1.449,1.518,1.744,1.921,2.366,3530.229,5185.489,7171.985,10369.138,14800.536,18103.215,21588.571,42403.230,64081.328,142124.953,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.406,0.467,0.525,0.598,0.677,0.698,0.770,0.966,1.108,1.438
1735.000,0.047,0.059,0.072,0.091,0.113,0.122,0.142,0.214,0.274,0.440,1.094,1.119,1.145,1.181,1.225,1.245,1.284,1.428,1.549,1.880,3538.162,5197.013,7187.909,10392.074,14833.194,18142.152,21636.626,42497.133,64219.806,142438.812,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.836,0.961,1.078,1.224,1.377,1.413,1.554,1.904,2.135,2.612
1736.000,0.132,0.172,0.214,0.273,0.342,0.367,0.429,0.627,0.778,1.149,1.264,1.344,1.428,1.546,1.684,1.734,1.858,2.254,2.556,3.299,3538.171,5197.374,7187.925,10391.833,14833.556,18142.232,21637.948,42497.133,64199.329,142437.062,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.275,0.300,0.322,0.348,0.376,0.385,0.410,0.485,0.540,0.670
1737.000,0.214,0.256,0.298,0.353,0.416,0.436,0.492,0.664,0.794,1.120,1.427,1.512,1.596,1.707,1.831,1.872,1.985,2.327,2.588,3.240,3597.598,5283.537,7307.146,10563.990,15079.022,18440.557,21992.618,43196.457,65274.063,144767.359,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.161,0.191,0.220,0.257,0.298,0.310,0.348,0.455,0.533,0.709
1738.000,0.192,0.231,0.269,0.319,0.376,0.396,0.447,0.605,0.727,1.037,1.384,1.461,1.538,1.639,1.753,1.792,1.894,2.210,2.454,3.073,3597.670,5283.126,7306.638,10563.701,15078.713,18440.580,21994.232,43196.457,65268.921,144765.562,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.183,0.217,0.249,0.292,0.338,0.353,0.395,0.517,0.604,0.797
1739.000,0.229,0.274,0.319,0.378,0.444,0.466,0.526,0.707,0.844,1.184,1.458,1.549,1.638,1.756,1.889,1.932,2.052,2.414,2.688,3.368,3597.525,5283.866,7306.413,10564.072,15078.700,18440.600,21992.913,43196.457,65269.601,144769.250,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.006,0.007,0.008,0.149,0.176,0.202,0.236,0.273,0.285,0.319,0.416,0.488,0.651
174.000,0.007,0.009,0.011,0.013,0.017,0.018,0.021,0.032,0.041,0.067,1.014,1.018,1.021,1.027,1.033,1.037,1.042,1.063,1.081,1.133,79.108,117.149,162.384,234.955,335.505,410.448,489.511,961.422,1454.038,3226.921,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.132,0.154,0.175,0.202,0.231,0.240,0.267,0.344,0.400,0.528
1740.000,0.240,0.288,0.335,0.397,0.466,0.489,0.552,0.741,0.883,1.234,1.480,1.576,1.670,1.794,1.933,1.978,2.103,2.481,2.767,3.469,3567.992,5241.119,7247.581,10478.484,14956.655,18291.445,21815.150,42847.863,64735.967,143604.719,0.002,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.008,0.140,0.164,0.188,0.220,0.254,0.265,0.296,0.387,0.452,0.605
1741.000,0.248,0.298,0.347,0.411,0.484,0.507,0.572,0.768,0.915,1.276,1.496,1.595,1.694,1.823,1.967,2.014,2.144,2.535,2.830,3.552,3567.924,5240.792,7246.289,10478.287,14957.193,18291.500,21816.656,42847.863,64728.853,143606.734,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.006,0.007,0.009,0.134,0.158,0.180,0.210,0.242,0.252,0.282,0.367,0.430,0.575
