DAY,GRID_NO,HUMIDITY_06H,HUMIDITY_09H,HUMIDITY_12H,HUMIDITY_15H,HUMIDITY_18H,SNOWDEPTH,LATITUDE,LONGITUDE,ALTITUDE,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,VAPOURPRESSURE,WINDSPEED,PRECIPITATION,E0,ES0,ET0,RADIATION,SUNSHINE_CALC,YEAR,MONTH
04,101096,,,,,,,50.72749,5.27314,128,14.7,11.1,12.9,11.91,5.2,1,1.64,1.52,1.48,5214,0.384254700026317,2009,10
05,101096,,,,,,,50.72749,5.27314,128,14,9.8,11.9,12.85,3.1,8,0.97,0.88,0.8,3839,0,2009,10
06,101096,,,,,,,50.72749,5.27314,128,17.9,12,15,16.19,4.9,10,1.01,0.91,0.81,3770,0,2009,10
07,101096,,,,,,,50.72749,5.27314,128,21.2,17.2,19.2,17.93,4.9,8.6,1.88,1.73,1.78,5502,0.98705767942745,2009,10
08,101096,,,,,,,50.72749,5.27314,128,15.2,11.1,13.2,12.58,3.5,0.1,1.43,1.24,1.28,7682,3.65704891461572,2009,10
09,101096,,,,,,,50.72749,5.27314,128,15.9,6.7,11.3,10.64,3.6,20,1.49,1.25,1.49,10187,6.76604430735724,2009,10
10,101096,,,,,,,50.72749,5.27314,128,16.4,11.9,14.2,13.58,4.2,2,1.38,1.24,1.28,5647,1.44770330775942,2009,10
11,101096,,,,,,,50.72749,5.27314,128,14.8,9.7,12.3,12.31,4.8,9.3,1.23,1.12,1.11,4665,0.352360266486294,2009,10
12,101096,,,,,,,50.72749,5.27314,128,14.3,8.6,11.5,10.1,3.8,0.1,1.48,1.3,1.48,7633,4.08865677165661,2009,10
13,101096,,,,,,,50.72749,5.27314,128,13.7,6.9,10.3,8.76,2.6,0,1.32,1.13,1.39,8616,5.43568026489792,2009,10
14,101096,,,,,,,50.72749,5.27314,128,9.2,0.5,4.9,6.26,2.5,0,0.98,0.78,1.08,10331,7.72737286335836,2009,10
15,101096,,,,,,,50.72749,5.27314,128,10,-1.2,4.4,6.29,2.4,0,0.88,0.68,1.03,10735,8.40438376546711,2009,10
16,101096,,,,,,,50.72749,5.27314,128,12.5,3.2,7.9,8.53,4.2,2.4,1.11,0.97,1.19,6471,3.11863218923966,2009,10
17,101096,,,,,,,50.72749,5.27314,128,12.3,5.3,8.8,8.03,2.8,0.4,1.14,0.94,1.25,8896,6.37377401476998,2009,10
18,101096,,,,,,,50.72749,5.27314,128,11.1,0,5.6,7.39,2.3,0,0.77,0.62,0.87,7509,4.71339538370628,2009,10
19,101096,,,,,,,50.72749,5.27314,128,11.7,5.4,8.6,6.66,3.5,0,1.45,1.31,1.64,6426,3.41810509673206,2009,10
20,101096,,,,,,,50.72749,5.27314,128,13.9,2.6,8.3,7.23,4,0,1.32,1.15,1.66,8480,6.28280426448471,2009,10
21,101096,,,,,,,50.72749,5.27314,128,18.5,8.5,13.5,9.1,4.1,0.3,1.84,1.68,2.29,6695,4.02642505545055,2009,10
22,101096,,,,,,,50.72749,5.27314,128,13.7,9.2,11.5,10.14,2.4,0,1.06,0.96,1.09,4412,1.04016831265376,2009,10
23,101096,,,,,,,50.72749,5.27314,128,14.2,7.2,10.7,10.57,3.3,0.2,0.95,0.81,1.01,5805,3.05765085482779,2009,10
24,101096,,,,,,,50.72749,5.27314,128,14,7.6,10.8,11.84,5.7,1.9,0.85,0.75,0.79,4375,1.18169177438955,2009,10
25,101096,,,,,,,50.72749,5.27314,128,15.3,10.4,12.9,11.84,5.9,0,1.35,1.22,1.39,5448,2.7917040550075,2009,10
26,101096,,,,,,,50.72749,5.27314,128,14.6,9.6,12.1,11.21,4.8,0,1.23,1.13,1.27,3938,0.754186121027065,2009,10
27,101096,,,,,,,50.72749,5.27314,128,15.6,10.3,13,10.3,2.1,0,1.04,0.9,1.16,5463,3.04409399125069,2009,10
28,101096,,,,,,,50.72749,5.27314,128,16.1,7.5,11.8,10.04,2.2,0,0.89,0.74,1.09,6355,4.46118894698996,2009,10
29,101096,,,,,,,50.72749,5.27314,128,14.8,8.1,11.5,11.81,1.6,0,0.61,0.51,0.6,4275,1.52875925905756,2009,10
30,101096,,,,,,,50.72749,5.27314,128,15.2,6.6,10.9,10.2,2.8,0,0.75,0.6,0.98,6810,5.40566390328765,2009,10
31,101096,,,,,,,50.72749,5.27314,128,14.5,6.7,10.6,9.84,2.9,0.1,0.84,0.72,1.03,5456,3.50791813049794,2009,10
01,101096,,,,,,,50.72749,5.27314,128,15.4,10,12.7,13.15,5.4,13,0.87,0.79,0.85,3233,0.241369176617217,2009,11
02,101096,,,,,,,50.72749,5.27314,128,11.1,9.4,10.3,10.14,4.4,2,0.99,0.93,0.98,2829,0,2009,11
03,101096,,,,,,,50.72749,5.27314,128,10,4.8,7.4,9.23,6.2,7.6,0.63,0.53,0.66,4804,2.85643153679598,2009,11
04,101096,,,,,,,50.72749,5.27314,128,10.1,6.5,8.3,9.13,6.5,2.7,0.94,0.85,0.94,3929,1.58928585351214,2009,11
05,101096,,,,,,,50.72749,5.27314,128,9.2,6.9,8.1,9.23,7.1,1.2,0.95,0.89,0.86,2990,0.189810965776007,2009,11
06,101096,,,,,,,50.72749,5.27314,128,10.3,6.4,8.4,9.13,6.4,3,0.92,0.84,0.95,3823,1.61192063645386,2009,11
07,101096,,,,,,,50.72749,5.27314,128,9.7,7.3,8.5,8.73,5.1,4,1.01,0.95,1.05,2971,0.319248710577465,2009,11
08,101096,,,,,,,50.72749,5.27314,128,9.7,2.8,6.3,7.69,3.4,0,0.34,0.21,0.65,6753,6.62802708205975,2009,11
09,101096,,,,,,,50.72749,5.27314,128,7,3.9,5.5,8.36,3.6,0.9,0.51,0.48,0.44,1802,0,2009,11
10,101096,,,,,,,50.72749,5.27314,128,8.4,5.1,6.8,8.63,2.9,0.7,0.55,0.5,0.55,2463,0,2009,11
11,101096,,,,,,,50.72749,5.27314,128,8.4,3.9,6.2,8,4.5,0.7,0.65,0.59,0.7,2981,0.655679648327518,2009,11
12,101096,,,,,,,50.72749,5.27314,128,10,2.7,6.4,9.1,6.1,0.6,0.43,0.37,0.45,2490,0,2009,11
13,101096,,,,,,,50.72749,5.27314,128,16.4,8.4,12.4,11.71,7.5,0.4,1.15,1.06,1.41,3703,2.07002241710052,2009,11
14,101096,,,,,,,50.72749,5.27314,128,15.5,12.8,14.2,10.67,8.7,2,2.37,2.29,2.5,2920,0.786670126081331,2009,11
15,101096,,,,,,,50.72749,5.27314,128,11.6,10,10.8,10.37,6,2.2,1.17,1.13,1.16,1796,0,2009,11
16,101096,,,,,,,50.72749,5.27314,128,15.2,8.3,11.8,11.21,5.2,0,0.95,0.89,1.13,2547,0.272067627538822,2009,11
17,101096,,,,,,,50.72749,5.27314,128,11.6,10.5,11.1,10.27,5.7,3,1.21,1.17,1.24,1798,0,2009,11
18,101096,,,,,,,50.72749,5.27314,128,12,8.2,10.1,9.77,9,0,1.25,1.17,1.33,3569,2.28150764442913,2009,11
19,101096,,,,,,,50.72749,5.27314,128,14.3,8.3,11.3,9.5,6.9,0,1.09,0.96,1.58,5308,5.58360116359803,2009,11
20,101096,,,,,,,50.72749,5.27314,128,16.5,10,13.3,10.64,6.2,0,1.21,1.1,1.73,4533,4.2540783643159,2009,11
21,101096,,,,,,,50.72749,5.27314,128,16.4,11.7,14.1,11.41,4.7,1,1.18,1.1,1.52,3053,1.5664837042011,2009,11
22,101096,,,,,,,50.72749,5.27314,128,12.8,11.9,12.4,9.8,9.1,3.6,2.12,2.06,2.17,2551,0.685822192812121,2009,11
23,101096,,,,,,,50.72749,5.27314,128,12.2,7.5,9.9,10.04,10.7,16,1.45,1.42,1.28,1496,0,2009,11
24,101096,,,,,,,50.72749,5.27314,128,13,8.5,10.8,11.04,7.6,4,0.97,0.93,0.99,1906,0,2009,11
25,101096,,,,,,,50.72749,5.27314,128,12.2,10.2,11.2,9.7,9.2,2,1.82,1.78,1.79,2016,0,2009,11
26,101096,,,,,,,50.72749,5.27314,128,10.5,7.8,9.2,8.76,8.7,6,1.36,1.31,1.42,2606,1.04510220732844,2009,11
27,101096,,,,,,,50.72749,5.27314,128,8.2,6.5,7.4,8.26,8.1,0.5,1.05,1.01,1.04,2105,0.109349355996947,2009,11
28,101096,,,,,,,50.72749,5.27314,128,9.4,6.5,8,8.86,9.2,7,1.11,1.07,1.03,1843,0,2009,11
29,101096,,,,,,,50.72749,5.27314,128,10.6,8.6,9.6,8.23,7.6,0,1.65,1.61,1.72,1906,0,2009,11
30,101096,,,,,,,50.72749,5.27314,128,8.1,5.4,6.8,7.49,3.5,0,0.5,0.44,0.72,2878,1.82989305648556,2009,11
01,101096,,,,,,,50.72749,5.27314,128,6.7,1.8,4.3,7.49,2.4,0,0.21,0.16,0.31,2330,0.764019354053391,2009,12
02,101096,,,,,,,50.72749,5.27314,128,6.1,3,4.6,7.43,5.7,0.2,0.46,0.42,0.52,2077,0.289310192511643,2009,12
03,101096,,,,,,,50.72749,5.27314,128,10.3,5.7,8,8.93,6.7,2.8,0.71,0.66,0.86,2376,0.952729429810051,2009,12
04,101096,,,,,,,50.72749,5.27314,128,5.1,2.4,3.8,6.86,6.5,2.1,0.51,0.47,0.58,2222,0.674920129573515,2009,12
05,101096,,,,,,,50.72749,5.27314,128,9.3,3.5,6.4,8.76,7.2,5,0.45,0.41,0.53,1979,0.2038907196472,2009,12
06,101096,,,,,,,50.72749,5.27314,128,12.1,8.9,10.5,10.27,7.3,1,1.08,1.04,1.15,1704,0,2009,12
07,101096,,,,,,,50.72749,5.27314,128,9.5,5.4,7.5,8.53,5.3,3,0.5,0.44,0.72,2643,1.68450818909678,2009,12
08,101096,,,,,,,50.72749,5.27314,128,7.4,6,6.7,8.5,5.1,3,0.6,0.57,0.62,1485,0,2009,12
09,101096,,,,,,,50.72749,5.27314,128,9.3,3.8,6.6,9.43,5.4,8.6,0.18,0.14,0.25,1947,0.263433328368836,2009,12
10,101096,,,,,,,50.72749,5.27314,128,10.3,8.3,9.3,10.07,5.2,1.1,0.63,0.6,0.71,1715,0,2009,12
11,101096,,,,,,,50.72749,5.27314,128,7.8,7.2,7.5,8.46,4.3,0.9,0.85,0.83,0.82,839,0,2009,12
12,101096,,,,,,,50.72749,5.27314,128,3.8,2.6,3.2,6.62,4.4,2.2,0.59,0.57,0.54,948,0,2009,12
13,101096,,,,,,,50.72749,5.27314,128,2,0.5,1.3,5.29,5,0,0.58,0.55,0.64,1751,0,2009,12
14,101096,,,,,,,50.72749,5.27314,128,3.6,2.8,3.2,7.16,2.9,0,0.47,0.46,0.37,755,0,2009,01
14,101096,,,,,,,50.72749,5.27314,128,0.1,-4.2,-2.1,4.18,3.2,0.3,0.02,0.01,0.25,3931,4.70838227873409,2009,12
15,101096,,,,,,,50.72749,5.27314,128,-0.2,-6.4,-3.3,3.98,2.5,0,0,0,0.14,3848,4.55138611283368,2009,12
16,101096,,,,,,0.5,50.72749,5.27314,128,-0.9,-4,-2.5,4.22,2.5,0.5,0.25,0.23,0.32,1807,0.0920736977018509,2009,12
17,101096,,,,,,0.1,50.72749,5.27314,128,0.1,-4,-2,4.08,4.4,0,0.5,0.47,0.57,1707,0,2009,12
18,101096,,,,,,0.1,50.72749,5.27314,128,-2.7,-4.8,-3.8,3.75,3.9,0.7,0.3,0.27,0.38,2050,0.642933860236011,2009,12
19,101096,,,,,,0.1,50.72749,5.27314,128,-8.2,-12.1,-10.2,2.17,3.7,0,0.08,0.06,0.24,3204,3.18914409755887,2009,12
20,101096,,,,,,6,50.72749,5.27314,128,0,-11.5,-5.8,3.65,8,2,0.16,0.15,0.4,2284,1.16543705706104,2009,12
21,101096,,,,,,6,50.72749,5.27314,128,1.6,-4.3,-1.4,4.55,4.9,8,0.28,0.24,0.46,2467,1.56802533934924,2009,12
22,101096,,,,,,3,50.72749,5.27314,128,2.3,-0.1,1.1,6.05,4,1,0.34,0.32,0.32,1296,0,2009,12
23,101096,,,,,,3,50.72749,5.27314,128,3.2,-1.4,0.9,5.32,4.2,0,0.05,0.02,0.37,3569,3.98178708815937,2009,12
24,101096,,,,,,1,50.72749,5.27314,128,4,-1.9,1.1,5.95,2.9,7,0.12,0.09,0.24,2473,1.56148524714409,2009,12
25,101096,,,,,,6,50.72749,5.27314,128,3.9,0.8,2.4,6.69,6.4,2,0.44,0.41,0.37,1189,0,2009,12
26,101096,,,,,,,50.72749,5.27314,128,6.5,1.5,4,6.32,7.2,0,0.47,0.41,0.81,3419,3.60338545860432,2009,12
27,101096,,,,,,0.5,50.72749,5.27314,128,4.8,2,3.4,6.46,7.4,3,0.77,0.74,0.74,1478,0,2009,12
28,101096,,,,,,,50.72749,5.27314,128,4.4,1.9,3.2,6.32,4,0,0.52,0.49,0.57,1481,0,2009,12
29,101096,,,,,,,50.72749,5.27314,128,2.7,-1,0.9,6.82,3.5,10,0.15,0.12,0.02,1447,0,2009,12
30,101096,,,,,,,50.72749,5.27314,128,9.6,2.6,6.1,9.57,4.4,8,0.17,0.15,0.16,1878,0.156863470489303,2009,12
31,101096,,,,,,,50.72749,5.27314,128,0.7,0.7,0.7,5.95,3.5,2.5,0.56,0.56,0.39,71,0,2009,12
15,101096,,,,,,,50.72749,5.27314,128,17,15.3,16.2,15.32,4.4,56,1.87,1.75,1.56,4606,0,2010,08
16,101096,,,,,,,50.72749,5.27314,128,21.2,14.3,17.8,16.49,3.3,5.3,2.72,2.45,2.25,10060,1.33681696830813,2010,08
17,101096,,,,,,,50.72749,5.27314,128,17.4,13.9,15.7,14.52,6,6,2.49,2.3,1.98,7393,0,2010,08
18,101096,,,,,,,50.72749,5.27314,128,20.9,14.1,17.5,14.25,4.4,2,3.45,3.13,2.97,12021,3.11612157271783,2010,08
19,101096,,,,,,,50.72749,5.27314,128,22.1,11.6,16.9,11.88,4.2,0,4.38,3.91,3.9,17847,8.13536928751628,2010,08
20,101096,,,,,,,50.72749,5.27314,128,27.5,14.4,21,14.82,4.4,0,5.57,4.95,5.1,21746,11.5484659458104,2010,08
21,101096,,,,,,,50.72749,5.27314,128,27.7,16.7,22.2,18.2,2.9,0,4.97,4.38,4.25,20453,10.5422240099954,2010,08
22,101096,,,,,,,50.72749,5.27314,128,25.5,17.7,21.6,19.5,2.4,2,3.29,2.95,2.8,12220,3.56291890343661,2010,08
23,101096,,,,,,,50.72749,5.27314,128,23.1,18.5,20.8,18.1,6.3,1,4.01,3.67,3.37,12175,3.59719939142213,2010,08
24,101096,,,,,,,50.72749,5.27314,128,20.4,13.4,16.9,11.74,6.6,0,4.88,4.43,4.18,17216,8.04107018370906,2010,08
25,101096,,,,,,,50.72749,5.27314,128,20.7,12.1,16.4,12.91,4.2,4,3.5,3.14,3.06,13546,4.94092808217104,2010,08
26,101096,,,,,,,50.72749,5.27314,128,22.6,14.8,18.7,18.73,5.9,11,2.64,2.39,2.12,9241,1.25997407483704,2010,08
27,101096,,,,,,,50.72749,5.27314,128,19.5,17.5,18.5,15.82,4.2,6,2.55,2.37,2.28,6738,0,2010,08
28,101096,,,,,,,50.72749,5.27314,128,18,10,14,11.71,3.8,0.4,3.11,2.76,2.61,14283,5.84393650941184,2010,08
29,101096,,,,,,,50.72749,5.27314,128,17.4,11.2,14.3,11.88,6.2,11.8,2.98,2.75,2.54,9316,1.53260981220092,2010,08
30,101096,,,,,,,50.72749,5.27314,128,17.5,9.6,13.6,12.24,4.9,13,2.9,2.58,2.35,13099,4.97295546716902,2010,08
31,101096,,,,,,,50.72749,5.27314,128,18.8,8.5,13.7,11.24,2.2,0,3.16,2.73,2.68,17755,9.22895383525382,2010,08
01,101096,,,,,,,50.72749,5.27314,128,18.1,8.7,13.4,11.44,1.7,0,2.84,2.45,2.39,16152,7.89926938048763,2010,09
02,101096,,,,,,,50.72749,5.27314,128,17.8,9,13.4,12.11,2.4,0,2.55,2.22,2.13,13272,5.40264316798601,2010,09
03,101096,,,,,,,50.72749,5.27314,128,18,10.1,14.1,12.65,1.9,0,2.47,2.16,2.06,12887,5.14826946649739,2010,09
04,101096,,,,,,,50.72749,5.27314,128,18.7,8.3,13.5,11.54,2.4,0,2.94,2.53,2.49,16578,8.61632920306027,2010,09
05,101096,,,,,,,50.72749,5.27314,128,19.5,8.5,14,10.04,3,0,3.38,2.94,3.05,17864,9.91383114495386,2010,09
06,101096,,,,,,,50.72749,5.27314,128,20.6,9,14.8,9.97,4.7,7,3.83,3.41,3.63,16511,8.78875802957394,2010,09
07,101096,,,,,,,50.72749,5.27314,128,19,11.8,15.4,13.85,3.3,4.3,2.2,1.98,1.91,8622,1.57813572590033,2010,09
08,101096,,,,,,,50.72749,5.27314,128,21,13.2,17.1,14.35,4.4,2,2.98,2.68,2.66,11408,4.26209051724114,2010,09
09,101096,,,,,,,50.72749,5.27314,128,19.5,12.9,16.2,14.52,3.7,16.5,2.4,2.15,2.09,9378,2.4498734751214,2010,09
10,101096,,,,,,,50.72749,5.27314,128,18.2,12.6,15.4,14.12,4.3,0,2.16,1.97,1.86,7874,1.11366683733711,2010,09
11,101096,,,,,,,50.72749,5.27314,128,23.2,13.8,18.5,14.12,4.1,0,3.74,3.31,3.44,15927,8.86010091625511,2010,09
12,101096,,,,,,,50.72749,5.27314,128,16.6,13.9,15.3,14.22,1.9,2,1.57,1.43,1.33,5682,0,2010,09
13,101096,,,,,,,50.72749,5.27314,128,18.5,9.7,14.1,11.98,3.7,0,2.66,2.34,2.35,13142,6.43614609606703,2010,09
14,101096,,,,,,,50.72749,5.27314,128,18.4,13.6,16,14.32,8.3,8,2.71,2.53,2.26,7244,0.827300517324784,2010,09
15,101096,,,,,,,50.72749,5.27314,128,16.7,11.4,14.1,11.54,6.7,0.1,3.16,2.85,2.65,12644,6.18569010599662,2010,09
16,101096,,,,,,,50.72749,5.27314,128,16.6,11.4,14,11.68,5.3,3.6,2.63,2.38,2.3,10213,3.91138429416565,2010,09
17,101096,,,,,,,50.72749,5.27314,128,16,8.6,12.3,10.34,3.7,0.3,2.43,2.13,2.17,12538,6.31911289628251,2010,09
18,101096,,,,,,,50.72749,5.27314,128,15.4,6.4,10.9,8.9,2.6,0,2.24,1.94,2.06,13444,7.34525594234085,2010,09
19,101096,,,,,,,50.72749,5.27314,128,15.4,7.7,11.6,10.24,4.3,0,2.04,1.84,1.86,8498,2.50307942686555,2010,09
20,101096,,,,,,,50.72749,5.27314,128,19.7,10.4,15.1,10.74,4.6,0,3,2.69,2.94,12295,6.44521409836695,2010,09
21,101096,,,,,,,50.72749,5.27314,128,21.6,10.8,16.2,12.54,2.1,0,2.59,2.21,2.4,14704,9.03045119169127,2010,09
22,101096,,,,,,,50.72749,5.27314,128,23.9,10.4,17.2,12.95,2.6,0,2.82,2.43,2.77,14855,9.33370232757964,2010,09
23,101096,,,,,,,50.72749,5.27314,128,23.9,13.4,18.7,14.25,3.7,4,2.89,2.58,2.9,11476,5.98381638608497,2010,09
24,101096,,,,,,,50.72749,5.27314,128,17.2,13.4,15.3,13.78,3.3,2,1.73,1.58,1.55,6035,0.427394485215408,2010,09
